time	V(N004,N003)
1.621764773645822e-002	2.661430e+000
1.622002328237232e-002	2.935425e+000
1.622177487461711e-002	3.083222e+000
1.622344957541870e-002	3.185370e+000
1.622528169627960e-002	3.256926e+000
1.622695868203098e-002	3.279702e+000
1.622968625403547e-002	3.223425e+000
1.623408835164632e-002	2.939444e+000
1.623951528052132e-002	2.308903e+000
1.624584734592054e-002	1.280025e+000
1.625053687950424e-002	3.783716e-001
1.625478126953611e-002	-4.819177e-001
1.625904134928786e-002	-1.301318e+000
1.626468271194446e-002	-2.248113e+000
1.626866401643892e-002	-2.788347e+000
1.627076639291262e-002	-3.004014e+000
1.627233224832322e-002	-3.121795e+000
1.627412372116457e-002	-3.214792e+000
1.627617402526388e-002	-3.271274e+000
1.627841101828307e-002	-3.262841e+000
1.628203785449255e-002	-3.104155e+000
1.628674575561263e-002	-2.667620e+000
1.629295299612189e-002	-1.782623e+000
1.629846271139947e-002	-7.881319e-001
1.630284897525108e-002	8.999428e-002
1.630730464552208e-002	9.775305e-001
1.631207622252544e-002	1.831110e+000
1.631764773645828e-002	2.661430e+000
1.632002328237235e-002	2.935425e+000
1.632177487461714e-002	3.083222e+000
1.632344957541874e-002	3.185370e+000
1.632528169627966e-002	3.256926e+000
1.632695868203107e-002	3.279702e+000
1.632968625403563e-002	3.223425e+000
1.633408835164657e-002	2.939444e+000
1.633951528052163e-002	2.308903e+000
1.634584734592100e-002	1.280025e+000
1.635053687950466e-002	3.783716e-001
1.635478126953652e-002	-4.819177e-001
1.635904134928826e-002	-1.301318e+000
1.636468271194505e-002	-2.248113e+000
1.636866401643915e-002	-2.788347e+000
1.637076639291279e-002	-3.004014e+000
1.637233224832335e-002	-3.121795e+000
1.637412372116473e-002	-3.214792e+000
1.637617402526394e-002	-3.271274e+000
1.637841101828317e-002	-3.262841e+000
1.638203785449270e-002	-3.104155e+000
1.638674575561253e-002	-2.667620e+000
1.639295299612183e-002	-1.782623e+000
1.639846271139938e-002	-7.881319e-001
1.640284897525098e-002	8.999428e-002
1.640730464552198e-002	9.775305e-001
1.641207622252532e-002	1.831110e+000
1.641764773645824e-002	2.661430e+000
1.642002328237233e-002	2.935425e+000
1.642177487461712e-002	3.083222e+000
1.642344957541871e-002	3.185370e+000
1.642528169627961e-002	3.256926e+000
1.642695868203100e-002	3.279702e+000
1.642968625403551e-002	3.223425e+000
1.643408835164639e-002	2.939444e+000
1.643951528052134e-002	2.308903e+000
1.644584734592062e-002	1.280025e+000
1.645053687950433e-002	3.783716e-001
1.645478126953618e-002	-4.819177e-001
1.645904134928793e-002	-1.301318e+000
1.646468271194457e-002	-2.248113e+000
1.646866401643898e-002	-2.788347e+000
1.647076639291266e-002	-3.004014e+000
1.647233224832325e-002	-3.121795e+000
1.647412372116460e-002	-3.214792e+000
1.647617402526390e-002	-3.271274e+000
1.647841101828310e-002	-3.262841e+000
1.648203785449259e-002	-3.104155e+000
1.648674575561253e-002	-2.667620e+000
1.649295299612197e-002	-1.782623e+000
1.649846271139958e-002	-7.881319e-001
1.650284897525119e-002	8.999428e-002
1.650730464552221e-002	9.775305e-001
1.651207622252559e-002	1.831110e+000
1.651764773645831e-002	2.661430e+000
1.652002328237238e-002	2.935425e+000
1.652177487461716e-002	3.083222e+000
1.652344957541876e-002	3.185370e+000
1.652528169627969e-002	3.256926e+000
1.652695868203113e-002	3.279702e+000
1.652968625403572e-002	3.223425e+000
1.653408835164671e-002	2.939444e+000
1.653951528052147e-002	2.308903e+000
1.654584734592104e-002	1.280025e+000
1.655053687950473e-002	3.783716e-001
1.655478126953656e-002	-4.819177e-001
1.655904134928829e-002	-1.301318e+000
1.656468271194508e-002	-2.248113e+000
1.656866401643915e-002	-2.788347e+000
1.657076639291279e-002	-3.004014e+000
1.657233224832335e-002	-3.121795e+000
1.657412372116472e-002	-3.214792e+000
1.657617402526394e-002	-3.271274e+000
1.657841101828316e-002	-3.262841e+000
1.658203785449269e-002	-3.104155e+000
1.658674575561260e-002	-2.667620e+000
1.659295299612207e-002	-1.782623e+000
1.659846271139959e-002	-7.881319e-001
1.660284897525118e-002	8.999428e-002
1.660730464552217e-002	9.775305e-001
1.661207622252555e-002	1.831110e+000
1.661764773645829e-002	2.661430e+000
1.662002328237237e-002	2.935425e+000
1.662177487461715e-002	3.083222e+000
1.662344957541876e-002	3.185370e+000
1.662528169627970e-002	3.256926e+000
1.662695868203114e-002	3.279702e+000
1.662968625403574e-002	3.223425e+000
1.663408835164674e-002	2.939444e+000
1.663951528052176e-002	2.308903e+000
1.664584734592102e-002	1.280025e+000
1.665053687950469e-002	3.783716e-001
1.665478126953654e-002	-4.819177e-001
1.665904134928828e-002	-1.301318e+000
1.666468271194502e-002	-2.248113e+000
1.666866401643911e-002	-2.788347e+000
1.667076639291275e-002	-3.004014e+000
1.667233224832333e-002	-3.121795e+000
1.667412372116469e-002	-3.214792e+000
1.667617402526393e-002	-3.271274e+000
1.667841101828315e-002	-3.262841e+000
1.668203785449266e-002	-3.104155e+000
1.668674575561252e-002	-2.667620e+000
1.669295299612203e-002	-1.782623e+000
1.669846271139961e-002	-7.881319e-001
1.670284897525120e-002	8.999428e-002
1.670730464552218e-002	9.775305e-001
1.671207622252560e-002	1.831110e+000
1.671764773645834e-002	2.661430e+000
1.672002328237240e-002	2.935425e+000
1.672177487461718e-002	3.083222e+000
1.672344957541878e-002	3.185370e+000
1.672528169627974e-002	3.256926e+000
1.672695868203121e-002	3.279702e+000
1.672968625403585e-002	3.223425e+000
1.673408835164693e-002	2.939444e+000
1.673951528052164e-002	2.308903e+000
1.674584734592124e-002	1.280025e+000
1.675053687950490e-002	3.783716e-001
1.675478126953673e-002	-4.819177e-001
1.675904134928843e-002	-1.301318e+000
1.676468271194535e-002	-2.248113e+000
1.676866401643929e-002	-2.788347e+000
1.677076639291289e-002	-3.004014e+000
1.677233224832343e-002	-3.121795e+000
1.677412372116481e-002	-3.214792e+000
1.677617402526397e-002	-3.271274e+000
1.677841101828322e-002	-3.262841e+000
1.678203785449279e-002	-3.104155e+000
1.678674575561265e-002	-2.667620e+000
1.679295299612179e-002	-1.782623e+000
1.679846271139920e-002	-7.881319e-001
1.680284897525081e-002	8.999428e-002
1.680730464552182e-002	9.775305e-001
1.681207622252508e-002	1.831110e+000
1.681764773645813e-002	2.661430e+000
1.682002328237225e-002	2.935425e+000
1.682177487461706e-002	3.083222e+000
1.682344957541865e-002	3.185370e+000
1.682528169627950e-002	3.256926e+000
1.682695868203081e-002	3.279702e+000
1.682968625403521e-002	3.223425e+000
1.683408835164590e-002	2.939444e+000
1.683951528052042e-002	2.308903e+000
1.684584734591991e-002	1.280025e+000
1.685053687950371e-002	3.783716e-001
1.685478126953557e-002	-4.819177e-001
1.685904134928733e-002	-1.301318e+000
1.686468271194376e-002	-2.248113e+000
1.686866401643872e-002	-2.788347e+000
1.687076639291247e-002	-3.004014e+000
1.687233224832311e-002	-3.121795e+000
1.687412372116444e-002	-3.214792e+000
1.687617402526383e-002	-3.271274e+000
1.687841101828299e-002	-3.262841e+000
1.688203785449242e-002	-3.104155e+000
1.688674575561230e-002	-2.667620e+000
1.689295299612177e-002	-1.782623e+000
1.689846271139952e-002	-7.881319e-001
1.690284897525113e-002	8.999428e-002
1.690730464552214e-002	9.775305e-001
1.691207622252550e-002	1.831110e+000
1.691764773645825e-002	2.661430e+000
1.692002328237234e-002	2.935425e+000
1.692177487461713e-002	3.083222e+000
1.692344957541872e-002	3.185370e+000
1.692528169627963e-002	3.256926e+000
1.692695868203102e-002	3.279702e+000
1.692968625403554e-002	3.223425e+000
1.693408835164643e-002	2.939444e+000
1.693951528052145e-002	2.308903e+000
1.694584734592079e-002	1.280025e+000
1.695053687950447e-002	3.783716e-001
1.695478126953632e-002	-4.819177e-001
1.695904134928805e-002	-1.301318e+000
1.696468271194477e-002	-2.248113e+000
1.696866401643906e-002	-2.788347e+000
1.697076639291271e-002	-3.004014e+000
1.697233224832330e-002	-3.121795e+000
1.697412372116466e-002	-3.214792e+000
1.697617402526392e-002	-3.271274e+000
1.697841101828313e-002	-3.262841e+000
1.698203785449264e-002	-3.104155e+000
1.698674575561236e-002	-2.667620e+000
1.699295299612188e-002	-1.782623e+000
1.699846271139954e-002	-7.881319e-001
1.700284897525113e-002	8.999428e-002
1.700730464552212e-002	9.775305e-001
1.701207622252552e-002	1.831110e+000
1.701764773645831e-002	2.661430e+000
1.702002328237238e-002	2.935425e+000
1.702177487461715e-002	3.083222e+000
1.702344957541875e-002	3.185370e+000
1.702528169627968e-002	3.256926e+000
1.702695868203112e-002	3.279702e+000
1.702968625403570e-002	3.223425e+000
1.703408835164668e-002	2.939444e+000
1.703951528052192e-002	2.308903e+000
1.704584734592112e-002	1.280025e+000
1.705053687950476e-002	3.783716e-001
1.705478126953661e-002	-4.819177e-001
1.705904134928835e-002	-1.301318e+000
1.706468271194514e-002	-2.248113e+000
1.706866401643915e-002	-2.788347e+000
1.707076639291278e-002	-3.004014e+000
1.707233224832335e-002	-3.121795e+000
1.707412372116473e-002	-3.214792e+000
1.707617402526394e-002	-3.271274e+000
1.707841101828317e-002	-3.262841e+000
1.708203785449270e-002	-3.104155e+000
1.708674575561270e-002	-2.667620e+000
1.709295299612207e-002	-1.782623e+000
1.709846271139963e-002	-7.881319e-001
1.710284897525123e-002	8.999428e-002
1.710730464552224e-002	9.775305e-001
1.711207622252563e-002	1.831110e+000
1.711764773645831e-002	2.661430e+000
1.712002328237238e-002	2.935425e+000
1.712177487461716e-002	3.083222e+000
1.712344957541877e-002	3.185370e+000
1.712528169627971e-002	3.256926e+000
1.712695868203116e-002	3.279702e+000
1.712968625403576e-002	3.223425e+000
1.713408835164679e-002	2.939444e+000
1.713951528052164e-002	2.308903e+000
1.714584734592101e-002	1.280025e+000
1.715053687950468e-002	3.783716e-001
1.715478126953652e-002	-4.819177e-001
1.715904134928824e-002	-1.301318e+000
1.716468271194501e-002	-2.248113e+000
1.716866401643910e-002	-2.788347e+000
1.717076639291275e-002	-3.004014e+000
1.717233224832332e-002	-3.121795e+000
1.717412372116468e-002	-3.214792e+000
1.717617402526393e-002	-3.271274e+000
1.717841101828314e-002	-3.262841e+000
1.718203785449266e-002	-3.104155e+000
1.718674575561251e-002	-2.667620e+000
1.719295299612201e-002	-1.782623e+000
1.719846271139958e-002	-7.881319e-001
1.720284897525117e-002	8.999428e-002
1.720730464552214e-002	9.775305e-001
1.721207622252555e-002	1.831110e+000
1.721764773645831e-002	2.661430e+000
1.722002328237238e-002	2.935425e+000
1.722177487461715e-002	3.083222e+000
1.722344957541875e-002	3.185370e+000
1.722528169627969e-002	3.256926e+000
1.722695868203112e-002	3.279702e+000
1.722968625403570e-002	3.223425e+000
1.723408835164669e-002	2.939444e+000
1.723951528052171e-002	2.308903e+000
1.724584734592092e-002	1.280025e+000
1.725053687950458e-002	3.783716e-001
1.725478126953644e-002	-4.819177e-001
1.725904134928818e-002	-1.301318e+000
1.726468271194489e-002	-2.248113e+000
1.726866401643906e-002	-2.788347e+000
1.727076639291271e-002	-3.004014e+000
1.727233224832330e-002	-3.121795e+000
1.727412372116466e-002	-3.214792e+000
1.727617402526392e-002	-3.271274e+000
1.727841101828313e-002	-3.262841e+000
1.728203785449264e-002	-3.104155e+000
1.728674575561223e-002	-2.667620e+000
1.729295299612177e-002	-1.782623e+000
1.729846271139938e-002	-7.881319e-001
1.730284897525098e-002	8.999428e-002
1.730730464552198e-002	9.775305e-001
1.731207622252532e-002	1.831110e+000
1.731764773645824e-002	2.661430e+000
1.732002328237233e-002	2.935425e+000
1.732177487461712e-002	3.083222e+000
1.732344957541872e-002	3.185370e+000
1.732528169627963e-002	3.256926e+000
1.732695868203102e-002	3.279702e+000
1.732968625403554e-002	3.223425e+000
1.733408835164644e-002	2.939444e+000
1.733951528052148e-002	2.308903e+000
1.734584734592069e-002	1.280025e+000
1.735053687950437e-002	3.783716e-001
1.735478126953623e-002	-4.819177e-001
1.735904134928797e-002	-1.301318e+000
1.736468271194464e-002	-2.248113e+000
1.736866401643899e-002	-2.788347e+000
1.737076639291266e-002	-3.004014e+000
1.737233224832326e-002	-3.121795e+000
1.737412372116461e-002	-3.214792e+000
1.737617402526390e-002	-3.271274e+000
1.737841101828310e-002	-3.262841e+000
1.738203785449259e-002	-3.104155e+000
1.738674575561280e-002	-2.667620e+000
1.739295299612186e-002	-1.782623e+000
1.739846271139935e-002	-7.881319e-001
1.740284897525096e-002	8.999428e-002
1.740730464552198e-002	9.775305e-001
1.741207622252529e-002	1.831110e+000
1.741764773645821e-002	2.661430e+000
1.742002328237230e-002	2.935425e+000
1.742177487461710e-002	3.083222e+000
1.742344957541869e-002	3.185370e+000
1.742528169627958e-002	3.256926e+000
1.742695868203094e-002	3.279702e+000
1.742968625403541e-002	3.223425e+000
1.743408835164623e-002	2.939444e+000
1.743951528052105e-002	2.308903e+000
1.744584734592031e-002	1.280025e+000
1.745053687950405e-002	3.783716e-001
1.745478126953590e-002	-4.819177e-001
1.745904134928766e-002	-1.301318e+000
1.746468271194419e-002	-2.248113e+000
1.746866401643884e-002	-2.788347e+000
1.747076639291255e-002	-3.004014e+000
1.747233224832318e-002	-3.121795e+000
1.747412372116451e-002	-3.214792e+000
1.747617402526386e-002	-3.271274e+000
1.747841101828304e-002	-3.262841e+000
1.748203785449250e-002	-3.104155e+000
1.748674575561274e-002	-2.667620e+000
1.749295299612176e-002	-1.782623e+000
1.749846271139931e-002	-7.881319e-001
1.750284897525095e-002	8.999428e-002
1.750730464552198e-002	9.775305e-001
1.751207622252527e-002	1.831110e+000
1.751764773645818e-002	2.661430e+000
1.752002328237229e-002	2.935425e+000
1.752177487461709e-002	3.083222e+000
1.752344957541868e-002	3.185370e+000
1.752528169627955e-002	3.256926e+000
1.752695868203090e-002	3.279702e+000
1.752968625403535e-002	3.223425e+000
1.753408835164613e-002	2.939444e+000
1.753951528052114e-002	2.308903e+000
1.754584734592037e-002	1.280025e+000
1.755053687950409e-002	3.783716e-001
1.755478126953596e-002	-4.819177e-001
1.755904134928773e-002	-1.301318e+000
1.756468271194424e-002	-2.248113e+000
1.756866401643881e-002	-2.788347e+000
1.757076639291253e-002	-3.004014e+000
1.757233224832316e-002	-3.121795e+000
1.757412372116449e-002	-3.214792e+000
1.757617402526385e-002	-3.271274e+000
1.757841101828303e-002	-3.262841e+000
1.758203785449247e-002	-3.104155e+000
1.758674575561217e-002	-2.667620e+000
1.759295299612166e-002	-1.782623e+000
1.759846271139940e-002	-7.881319e-001
1.760284897525102e-002	8.999428e-002
1.760730464552204e-002	9.775305e-001
1.761207622252535e-002	1.831110e+000
1.761764773645821e-002	2.661430e+000
1.762002328237231e-002	2.935425e+000
1.762177487461710e-002	3.083222e+000
1.762344957541870e-002	3.185370e+000
1.762528169627958e-002	3.256926e+000
1.762695868203095e-002	3.279702e+000
1.762968625403543e-002	3.223425e+000
1.763408835164625e-002	2.939444e+000
1.763951528052090e-002	2.308903e+000
1.764584734592024e-002	1.280025e+000
1.765053687950398e-002	3.783716e-001
1.765478126953583e-002	-4.819177e-001
1.765904134928757e-002	-1.301318e+000
1.766468271194412e-002	-2.248113e+000
1.766866401643883e-002	-2.788347e+000
1.767076639291255e-002	-3.004014e+000
1.767233224832317e-002	-3.121795e+000
1.767412372116451e-002	-3.214792e+000
1.767617402526386e-002	-3.271274e+000
1.767841101828304e-002	-3.262841e+000
1.768203785449250e-002	-3.104155e+000
1.768674575561237e-002	-2.667620e+000
1.769295299612153e-002	-1.782623e+000
1.769846271139916e-002	-7.881319e-001
1.770284897525079e-002	8.999428e-002
1.770730464552180e-002	9.775305e-001
1.771207622252507e-002	1.831110e+000
1.771764773645813e-002	2.661430e+000
1.772002328237225e-002	2.935425e+000
1.772177487461706e-002	3.083222e+000
1.772344957541864e-002	3.185370e+000
1.772528169627949e-002	3.256926e+000
1.772695868203080e-002	3.279702e+000
1.772968625403518e-002	3.223425e+000
1.773408835164585e-002	2.939444e+000
1.773951528052046e-002	2.308903e+000
1.774584734591986e-002	1.280025e+000
1.775053687950366e-002	3.783716e-001
1.775478126953553e-002	-4.819177e-001
1.775904134928731e-002	-1.301318e+000
1.776468271194370e-002	-2.248113e+000
1.776866401643868e-002	-2.788347e+000
1.777076639291244e-002	-3.004014e+000
1.777233224832309e-002	-3.121795e+000
1.777412372116441e-002	-3.214792e+000
1.777617402526383e-002	-3.271274e+000
1.777841101828299e-002	-3.262841e+000
1.778203785449241e-002	-3.104155e+000
1.778674575561215e-002	-2.667620e+000
1.779295299612139e-002	-1.782623e+000
1.779846271139915e-002	-7.881319e-001
1.780284897525080e-002	8.999428e-002
1.780730464552184e-002	9.775305e-001
1.781207622252506e-002	1.831110e+000
1.781764773645809e-002	2.661430e+000
1.782002328237222e-002	2.935425e+000
1.782177487461704e-002	3.083222e+000
1.782344957541862e-002	3.185370e+000
1.782528169627944e-002	3.256926e+000
1.782695868203072e-002	3.279702e+000
1.782968625403506e-002	3.223425e+000
1.783408835164566e-002	2.939444e+000
1.783951528052044e-002	2.308903e+000
1.784584734591975e-002	1.280025e+000
1.785053687950355e-002	3.783716e-001
1.785478126953545e-002	-4.819177e-001
1.785904134928723e-002	-1.301318e+000
1.786468271194356e-002	-2.248113e+000
1.786866401643861e-002	-2.788347e+000
1.787076639291239e-002	-3.004014e+000
1.787233224832305e-002	-3.121795e+000
1.787412372116436e-002	-3.214792e+000
1.787617402526380e-002	-3.271274e+000
1.787841101828295e-002	-3.262841e+000
1.788203785449234e-002	-3.104155e+000
1.788674575561230e-002	-2.667620e+000
1.789295299612163e-002	-1.782623e+000
1.789846271139939e-002	-7.881319e-001
1.790284897525102e-002	8.999428e-002
1.790730464552205e-002	9.775305e-001
1.791207622252536e-002	1.831110e+000
1.791764773645821e-002	2.661430e+000
1.792002328237230e-002	2.935425e+000
1.792177487461710e-002	3.083222e+000
1.792344957541869e-002	3.185370e+000
1.792528169627958e-002	3.256926e+000
1.792695868203094e-002	3.279702e+000
1.792968625403541e-002	3.223425e+000
1.793408835164623e-002	2.939444e+000
1.793951528052128e-002	2.308903e+000
1.794584734592037e-002	1.280025e+000
1.795053687950407e-002	3.783716e-001
1.795478126953595e-002	-4.819177e-001
1.795904134928773e-002	-1.301318e+000
1.796468271194425e-002	-2.248113e+000
1.796866401643886e-002	-2.788347e+000
1.797076639291257e-002	-3.004014e+000
1.797233224832319e-002	-3.121795e+000
1.797412372116452e-002	-3.214792e+000
1.797617402526387e-002	-3.271274e+000
1.797841101828305e-002	-3.262841e+000
1.798203785449250e-002	-3.104155e+000
1.798674575561263e-002	-2.667620e+000
1.799295299612180e-002	-1.782623e+000
1.799846271139943e-002	-7.881319e-001
1.800284897525106e-002	8.999428e-002
